"NMDS1","NMDS2","SampleNo","time","year","Lv","remark"
-0.329983951970678,0.00149820829356621,43,"0","2021","1","S"
-0.266056847373818,-0.0328614428787686,44,"0","2021","1","MP"
0.13352491588718,-0.0866811076371218,45,"0","2021","1","W"
0.292610599924776,-0.0137611909428089,46,"0","2021","0","CT"
0.378378184941719,-0.0276288611509185,47,"0","2021","4","4"
0.408686922398819,0.162055129429726,48,"0","2021","0","CT"
0.0645864442091659,-0.0119136750179891,49,"0","2021","10","10"
-0.15572668038378,-0.0913383503223147,50,"0","2021","2","2"
0.116033665884633,-0.0519129672874976,51,"0","2021","8","8"
-0.193790313931123,-0.119735574026155,52,"0","2021","1","D"
-0.197400176643183,0.129972861389969,53,"0","2021","1","SF"
-0.191648758399384,-0.0465703913592484,54,"0","2021","2","2"
-0.175375124353936,-0.0844292444206021,55,"0","2021","1","AF"
0.150464223087587,0.00864406062898108,56,"0","2021","1","SF"
0.320438967624872,-0.0234396276131837,57,"0","2021","2","2"
0.356984925632632,0.0481344030694419,58,"0","2021","6","6"
0.371044473844107,0.00348103846603389,59,"0","2021","2","2"
0.234268080327959,0.0494269166961869,60,"0","2021","1","SF"
0.125961199102783,0.00361068446702816,61,"0","2021","4","4"
0.0469974051890798,0.00816893822102807,62,"0","2021","1","D"
0.197209171988258,-0.185410720715815,63,"0","2021","1","AF"
0.0345795309295697,-0.188881045711866,64,"0","2021","10","10"
-0.493212059351,0.0643701380844476,65,"0","2021","8","8"
-0.143378978107721,0.0161489769897705,66,"0","2021","1","SF"
0.255416842951724,0.0789242622019591,67,"0","2021","10","10"
-0.0137485752834081,0.0119383812593978,68,"0","2021","1","N"
0.174382327049152,-0.00564962143615792,69,"0","2021","1","HM"
0.238987485079742,-0.0058420007402539,70,"0","2021","1","AF"
0.0937156192110929,0.017410505480986,71,"0","2021","1","I"
-0.0255323813887062,0.0467339779585964,72,"0","2021","1","SF"
0.139285249886433,-0.0392492625556575,73,"0","2021","1","W"
-0.147992326602491,0.0907317211026848,74,"0","2021","1","W"
-0.00233846691315617,-0.0466874899698223,75,"0","2021","1","S"
-0.192750713306107,-0.0234731883880005,76,"0","2021","4","4"
-0.171378123260335,-0.0562208200563801,77,"0","2021","1","D"
0.192688161322843,-0.219904488035153,78,"0","2021","2","2"
0.170683456269903,0.0126070640245153,79,"0","2021","1","AF"
0.166517949477016,-0.0718827961508975,80,"0","2021","1","W"
0.179369432849057,0.00798626198244288,81,"0","2021","2","2"
0.18329480768571,-0.00834190719971472,82,"0","2021","10","10"
0.0869851118303367,0.0167441950135096,83,"0","2021","1","A"
-0.00947986206720311,0.00204188492208066,84,"0","2021","2","2"
0.0751266298424607,-0.0316568160518934,85,"0","2021","8","8"
0.0235797892228359,-0.17981344632864,86,"0","2021","1","D"
-0.308160309007363,0.0449073488909956,87,"0","2021","1","S"
-0.178212710577589,0.0337472970718743,88,"0","2021","1","HM"
0.124888430687343,-0.101578756038905,89,"0","2021","0","CT"
-0.0137485752834088,0.0119383812593978,90,"0","2021","6","6"
0.035057601051495,0.0295730037950135,91,"0","2021","1","I"
0.0415291038033588,0.0363495666502919,92,"0","2021","1","A"
-0.0283588510570794,0.147141546469528,93,"0","2021","1","MP"
0.000998951849529012,0.00149904104321107,94,"0","2021","1","AF"
0.0312623256831772,0.0512566962735882,95,"0","2021","4","4"
0.099217853035643,-0.105630869206002,96,"0","2021","1","SF"
-0.282666582037024,-0.0377738940736992,97,"0","2021","6","6"
-0.427130300030825,0.0474126386535785,98,"0","2021","1","MP"
-0.200270133874392,0.0732771185083414,99,"0","2021","6","6"
0.20754797747791,-0.154858713418037,100,"0","2021","0","CT"
0.0167955861898621,0.0879982587810436,101,"0","2021","10","10"
0.0881557352401062,0.0323222488260988,102,"0","2021","4","4"
0.0704574194126048,-0.020825974863605,103,"0","2021","1","N"
-0.0624937273822753,-0.00622293419038093,104,"0","2021","6","6"
0.185175788494525,0.0462305029087563,105,"0","2021","1","A"
-0.201764682963107,0.045169554186151,106,"0","2021","10","10"
0.199371221554186,-0.0112753766760608,107,"0","2021","10","10"
-0.159368555456538,0.0568784369075275,108,"0","2021","1","S"
-0.147035954236372,0.0236549401315868,109,"0","2021","1","SF"
-0.142583871827497,-0.150308688272942,110,"0","2021","1","D"
0.242205355104727,-0.0391872209704831,111,"0","2021","1","A"
-0.0414093347547033,0.164986770078221,112,"0","2021","2","2"
0.170950930060617,-0.0242494750562543,113,"0","2021","1","HM"
0.115276692280263,0.108514193009474,114,"0","2021","4","4"
-0.00593906212024267,0.0192885117254237,115,"0","2021","8","8"
0.162054401221752,0.0468518555585186,116,"0","2021","8","8"
-0.095531633030084,-0.0243357661804905,117,"0","2021","1","HM"
0.0205236406291421,0.0727142949350896,118,"0","2021","0","CT"
-0.162094169734818,0.0927224614341828,119,"0","2021","1","S"
-0.390705913526078,0.0299553663461142,120,"0","2021","1","MP"
-0.0845399711514694,0.0700951095449849,121,"0","2021","6","6"
0.245603992352797,-0.0158737469207549,122,"0","2021","1","HM"
-0.00928870983311046,-0.23659989243429,123,"0","2021","1","D"
0.269658200360598,-0.0511657775987671,124,"0","2021","6","6"
0.0374224436237598,0.0623927512210516,125,"0","2021","0","CT"
0.0997834073513066,0.0373504317771874,126,"0","2021","8","8"
0.0903100522064769,0.0233354796394775,127,"0","2021","1","A"
-0.014005219027926,0.0137405394169838,128,"0","2021","2","2"
-0.0762507456252014,0.0566707591860156,129,"0","2021","4","4"
-0.176668619903939,0.0921939938416582,130,"0","2021","10","10"
-0.0871537998513653,-0.00961618060993387,131,"0","2021","1","A"
0.234172566214291,-0.0556733785213897,132,"0","2021","1","N"
0.194889053041481,0.130874149700004,133,"0","2021","0","CT"
0.0374048322224183,-0.210415885811172,134,"0","2021","1","N"
0.0925070897745878,0.0268676327324717,135,"0","2021","1","SF"
0.053778446102922,-0.0237682087949948,136,"0","2021","1","HM"
0.107808585090703,-0.00376323876458873,137,"0","2021","1","AF"
0.141271359051124,0.043825674196366,138,"0","2021","6","6"
0.100717774348781,0.0529249135966527,139,"0","2021","1","I"
0.0159003568897476,-0.06376758636458,140,"0","2021","8","8"
-0.0782614090220188,0.00742192220258391,141,"0","2021","0","CT"
-0.169724782920215,-0.0187235905534102,142,"0","2021","8","8"
0.282841631525337,0.0408090707541526,143,"0","2021","10","10"
0.139584243548911,-0.262794949251204,144,"0","2021","1","A"
-0.0573422130890987,0.202697761232635,145,"0","2021","1","I"
0.0657800048141253,0.00464552802527274,146,"0","2021","1","N"
0.104999756160803,-0.132733472373911,147,"0","2021","4","4"
0.0449679084047611,-0.0262531792333572,148,"0","2021","0","CT"
0.0700382032393216,-0.0169334022779629,149,"0","2021","4","4"
0.270287407672981,0.00776460078920153,150,"0","2021","1","S"
-0.0594474519678695,0.0115277915823136,151,"0","2021","8","8"
-0.23057644633433,-0.0557883147873012,152,"0","2021","1","D"
-0.108827171563329,0.0956057707404838,153,"0","2021","1","MP"
0.163110560573473,0.0581989661676053,154,"0","2021","1","A"
-0.18175239214197,0.333053599106359,1,"1","2022","1","N"
-0.087842672174732,-0.542134521364318,2,"1","2022","1","I"
-0.277225271343308,-0.249094713195323,3,"1","2022","1","AF"
-0.268527659677461,0.0484068752968365,4,"1","2022","1","AF"
0.170407839085966,0.43202958904375,5,"1","2022","10","10"
-0.116128533936286,0.377762037736468,6,"1","2022","1","N"
0.0343018858355846,0.221466581018303,7,"1","2022","1","W"
-0.147643038966706,0.287649876454149,8,"1","2022","1","D"
-0.0369577721952615,0.397897243145558,9,"1","2022","1","W"
0.187902593895943,0.422159638482627,10,"1","2022","10","10"
-0.106391686422647,0.217182535110218,11,"1","2022","2","2"
-0.252488152756066,-0.0582497575820717,12,"1","2022","1","MP"
0.0216843555488238,-0.0150796732856647,13,"1","2022","2","2"
0.324369153817547,-0.0656985139904806,14,"1","2022","8","8"
0.126993187353139,0.264500813762633,15,"1","2022","4","4"
0.0936455479363645,-0.0777032248602038,16,"1","2022","4","4"
0.138877799907926,-0.0466090711873773,17,"1","2022","1","MP"
-0.0667053385991679,0.254399776133566,18,"1","2022","2","2"
0.0364975365101591,0.249706464227209,19,"1","2022","1","W"
0.129041607262769,0.334280908836372,20,"1","2022","6","6"
0.0475850845026162,0.332245001076205,21,"1","2022","1","I"
-0.0899337367714518,0.224651683166998,22,"1","2022","1","S"
-0.401338216553154,-0.0946276949348856,23,"1","2022","0","CT"
1.05793379555107,-0.544919680859806,24,"1","2022","8","8"
-0.0714190506987501,0.26967398056863,25,"1","2022","1","N"
-0.240241449116666,0.236917336796065,26,"1","2022","0","CT"
-0.106354534327193,-0.0281412902319873,27,"1","2022","0","CT"
-0.0146979151254054,0.350865882730809,28,"1","2022","1","I"
0.188334238853696,0.213153827214574,29,"1","2022","1","W"
-0.160473938889023,0.396388963881468,30,"1","2022","1","HM"
0.169977498232704,0.0242006992193168,31,"1","2022","1","S"
0.172479990386803,0.224749721314286,32,"1","2022","6","6"
-0.0363429146485545,0.306954636339596,33,"1","2022","6","6"
0.311016878768854,-0.159629788163435,34,"1","2022","10","10"
0.49222607126329,-0.191927008500582,35,"1","2022","8","8"
0.0432184142705385,-0.265916983799423,36,"1","2022","1","HM"
0.182951237848918,-0.350435120210447,37,"1","2022","4","4"
0.317591171197384,0.157627371357608,38,"1","2022","6","6"
-0.132920901527869,0.0770757245652868,39,"1","2022","1","I"
-0.215229989698111,0.117621906515139,40,"1","2022","0","CT"
-0.278629372394214,-0.12796167712067,41,"1","2022","0","CT"
-0.0438350985576912,0.102582350322927,42,"1","2022","1","MP"
-0.0441419091102868,0.201105615599854,43,"1","2022","1","S"
-0.23242711300494,0.14824890040754,44,"1","2022","1","MP"
-0.0791613034733285,0.299953042267434,45,"1","2022","1","W"
-0.00730223760616534,-0.0645190835013336,46,"1","2022","0","CT"
0.620690186360914,-0.639576673976656,47,"1","2022","4","4"
-0.111567181092365,-0.219379702362816,48,"1","2022","0","CT"
0.351853509303422,-0.209104778220167,49,"1","2022","10","10"
-0.181920112712392,0.0125201968743654,50,"1","2022","2","2"
0.175817357662294,0.123744764912665,51,"1","2022","8","8"
0.000990014217722303,0.265663721576881,52,"1","2022","1","D"
-0.113412672494183,0.267786634389195,53,"1","2022","1","SF"
-0.0172968337943921,0.161550898844085,54,"1","2022","2","2"
-0.430787384615696,0.0368895587257096,55,"1","2022","1","AF"
0.116680479754357,-0.106322018781137,56,"1","2022","1","SF"
0.545896088377396,-0.390367809597481,57,"1","2022","2","2"
0.130983519855854,0.144123065066027,58,"1","2022","6","6"
0.489659848360081,-0.158469744622501,59,"1","2022","2","2"
-0.130402147091145,0.0239761389459274,60,"1","2022","1","SF"
-0.202785926096749,0.145432932149685,61,"1","2022","4","4"
-0.0703591021947652,0.140330960938852,62,"1","2022","1","D"
-0.0361202329732419,0.174029704027358,63,"1","2022","1","AF"
0.207433688442806,0.414797668255611,64,"1","2022","10","10"
0.0971156436883357,0.166040041795944,65,"1","2022","8","8"
-0.331112030216644,-0.0204645409727283,66,"1","2022","1","SF"
0.385933485397781,-0.228529928553737,67,"1","2022","10","10"
-0.00530411529162911,0.0213004478630596,68,"1","2022","1","N"
0.322379301075693,-0.500514793840892,69,"1","2022","1","HM"
-0.40853209939675,-0.239343098015287,70,"1","2022","1","AF"
-0.353771771663835,-0.264494837799269,71,"1","2022","1","I"
-0.26427393746531,0.0910706807275413,72,"1","2022","1","SF"
0.215935975314161,0.0280894741112485,73,"1","2022","1","W"
0.0807210008400443,-0.0124112579470329,74,"1","2022","1","W"
-0.0198917255920766,0.120924337878906,75,"1","2022","1","S"
-0.022361888912122,0.162939380165629,76,"1","2022","4","4"
-0.0695068303814005,0.0419941462947093,77,"1","2022","1","D"
-0.175730388924489,-0.132677483952629,78,"1","2022","2","2"
-0.367412004684907,-0.357232492467726,79,"1","2022","1","AF"
0.300919598573757,-0.345905391750775,80,"1","2022","1","W"
-0.333694784843357,-0.313689148345713,81,"1","2022","2","2"
0.551127744834106,0.0824154838929923,82,"1","2022","10","10"
-0.259422171653553,0.164364508475339,83,"1","2022","1","A"
-0.221284639101122,0.0236930333580745,84,"1","2022","2","2"
0.110862369248497,0.120407262313137,85,"1","2022","8","8"
0.0969701384313822,-0.220855568252607,86,"1","2022","1","D"
0.082482733335711,-0.134608108375999,87,"1","2022","1","S"
-0.119450059384299,0.080496897707521,88,"1","2022","1","HM"
-0.242078832670068,-0.34346614922766,89,"1","2022","0","CT"
0.64722685606425,-0.208849906268426,90,"1","2022","6","6"
-0.00676201066118317,-0.200990986450783,91,"1","2022","1","I"
-0.268259147524823,-0.112538643602191,92,"1","2022","1","A"
-0.294321695343418,-0.222715440460785,93,"1","2022","1","MP"
-0.263576345222251,0.0779746028879649,94,"1","2022","1","AF"
0.17250687565162,0.160837202113967,95,"1","2022","4","4"
-0.146322611800744,-0.1449258723174,96,"1","2022","1","SF"
0.0817735747252751,0.213558274441979,97,"1","2022","6","6"
-0.148134673126762,-0.037654847416475,98,"1","2022","1","MP"
0.508424979307265,0.277736125626831,99,"1","2022","6","6"
-0.534916638410288,-0.335310676834554,100,"1","2022","0","CT"
0.970986538453408,0.0130846051173412,101,"1","2022","10","10"
-0.0413391647827284,-0.368998088892766,102,"1","2022","4","4"
0.157209766827578,-0.2296077463812,103,"1","2022","1","N"
0.00572635996631934,0.352939158198506,104,"1","2022","6","6"
0.0143881805888406,0.144065376225657,105,"1","2022","1","A"
0.384096092030888,0.242025225024495,106,"1","2022","10","10"
0.44804108231991,0.00377359638105512,107,"1","2022","10","10"
-0.0545586676129824,0.00942142375330033,108,"1","2022","1","S"
0.204002016944737,0.125407417309915,109,"1","2022","1","SF"
0.13407857474947,0.221378149076576,110,"1","2022","1","D"
-0.444155542130586,-0.107011157986259,111,"1","2022","1","A"
0.0610666128975373,0.0307989772350301,112,"1","2022","2","2"
-0.21262979710037,-0.232650748553775,113,"1","2022","1","HM"
0.153141836472917,0.263076307341268,114,"1","2022","4","4"
0.442787252703465,0.0377329988737574,115,"1","2022","8","8"
0.429424788986476,-0.279359102600125,116,"1","2022","8","8"
-0.281797009346029,0.0462703133595212,117,"1","2022","1","HM"
-0.0831045300376838,0.0920211392373063,118,"1","2022","0","CT"
-0.186626519957336,-0.0696927705800039,119,"1","2022","1","S"
0.0122391590342868,-0.245945634995064,120,"1","2022","1","MP"
0.149858797213693,-0.254395975091514,121,"1","2022","6","6"
-0.398838127942452,-0.191317977635666,122,"1","2022","1","HM"
-0.0256819477093846,-0.0125567036940164,123,"1","2022","1","D"
0.410433542252438,0.120486258256708,124,"1","2022","6","6"
-0.356198102315612,-0.00282879279544469,125,"1","2022","0","CT"
0.202969854685491,-0.0269442214562014,126,"1","2022","8","8"
-0.222911664949764,-0.155825528563459,127,"1","2022","1","A"
0.116681955359894,0.00959372083018442,128,"1","2022","2","2"
0.0803765409772217,0.115362905536428,129,"1","2022","4","4"
0.427435161362674,-0.0792303295512088,130,"1","2022","10","10"
0.0874000655226909,0.00864818666060522,131,"1","2022","1","A"
0.0235933043248076,-0.15928254668194,132,"1","2022","1","N"
-0.423806930293309,-0.16838028220109,133,"1","2022","0","CT"
-0.367310778808422,-0.284929909307372,134,"1","2022","1","N"
-0.305995197836915,-0.282743755253374,135,"1","2022","1","SF"
-0.193795523890169,0.0814419904634999,136,"1","2022","1","HM"
-0.534433400719338,-0.241001371617312,137,"1","2022","1","AF"
-0.052201841353901,0.146064004784317,138,"1","2022","6","6"
-0.00998475214742456,0.285227294120224,139,"1","2022","1","I"
0.14973513367383,0.0361419954749946,140,"1","2022","8","8"
-0.266614879796856,-0.186692058901132,141,"1","2022","0","CT"
0.429604991504488,0.020291951740575,142,"1","2022","8","8"
0.53360693938412,-0.0454337437894141,143,"1","2022","10","10"
-0.320584746069565,0.165823764495021,144,"1","2022","1","A"
-0.43148595798867,-0.0468164603459853,145,"1","2022","1","I"
-0.196751722858832,-0.250052962403713,146,"1","2022","1","N"
-0.327778773425443,-0.127495226708623,147,"1","2022","4","4"
-0.431266995968371,-0.191511626613924,148,"1","2022","0","CT"
-0.153809526115172,-0.24591933253841,149,"1","2022","4","4"
-0.366470421825802,-0.2757902568026,150,"1","2022","1","S"
0.235814344780083,-0.198698657519332,151,"1","2022","8","8"
0.069135215479887,0.329798218343491,152,"1","2022","1","D"
-0.232364350942992,-0.191563558532748,153,"1","2022","1","MP"
-0.105873896371486,-0.0343514727036526,154,"1","2022","1","A"
-0.0116352407194555,-0.0345193743442318,1,"2","2023","1","N"
-0.368776817450794,-0.0912234407016456,2,"2","2023","1","I"
-0.00824723808143432,-0.131171227458293,3,"2","2023","1","AF"
0.0137229026734807,-0.290507014970264,4,"2","2023","1","AF"
0.675191089578526,0.433540355387468,5,"2","2023","10","10"
-0.0173441260039139,-0.206566473940997,6,"2","2023","1","N"
0.218047804492369,-0.436152598759824,7,"2","2023","1","W"
-0.124567463817393,0.223793125839368,8,"2","2023","1","D"
0.108219158934053,-0.454243298592322,9,"2","2023","1","W"
0.807258875013554,0.756705026685938,10,"2","2023","10","10"
0.242427462338866,0.056520413709379,11,"2","2023","2","2"
-0.223637850921505,-0.248519626536492,12,"2","2023","1","MP"
0.0992158720671393,0.00844595174544688,13,"2","2023","2","2"
0.612409905627139,0.218933894364047,14,"2","2023","8","8"
-0.0717308903008573,0.60523944224651,15,"2","2023","4","4"
-0.0584715453767584,0.352626062806376,16,"2","2023","4","4"
-0.339718490789655,0.0696170458011778,17,"2","2023","1","MP"
-0.105980306798107,0.178603578927072,18,"2","2023","2","2"
0.136860437513618,-0.48169296132675,19,"2","2023","1","W"
-0.323350742146433,0.101132801935695,20,"2","2023","6","6"
0.327848377291363,-0.18494894528998,21,"2","2023","1","I"
0.14340586758842,-0.184104491364302,22,"2","2023","1","S"
-0.176052126276853,0.270108778391174,23,"2","2023","0","CT"
0.397708787317937,-0.482178228607053,24,"2","2023","8","8"
0.0115404619621393,-0.387138963258301,25,"2","2023","1","N"
-0.439673001759572,-0.0391529652594427,26,"2","2023","0","CT"
-0.173030176450858,0.00948714381005265,27,"2","2023","0","CT"
0.30439351942183,-0.581782890629965,28,"2","2023","1","I"
0.11209082983579,-0.360703530924252,29,"2","2023","1","W"
-0.181678238802348,0.227766338843847,30,"2","2023","1","HM"
0.0816263386457103,-0.161912900640515,31,"2","2023","1","S"
0.305839333933649,0.593016819029227,32,"2","2023","6","6"
0.411422733191465,0.488029334804653,33,"2","2023","6","6"
0.431213015875375,-0.198048684852419,34,"2","2023","10","10"
0.639430924245113,0.480578712548667,35,"2","2023","8","8"
-0.26287162340206,-0.251225492440403,36,"2","2023","1","HM"
-0.1716902397174,0.14589453096073,37,"2","2023","4","4"
0.47721239468221,0.205831475530655,38,"2","2023","6","6"
-0.271099092339059,-0.0505106726635481,39,"2","2023","1","I"
-0.412982709486973,0.0587844756444423,40,"2","2023","0","CT"
-0.315385348548034,-0.00881736663032715,41,"2","2023","0","CT"
-0.545130673064253,-0.0288090092877913,42,"2","2023","1","MP"
0.115229938189134,-0.573133502547043,43,"2","2023","1","S"
-0.777511007915961,0.155392500444583,44,"2","2023","1","MP"
0.311491824832104,-0.77922020533787,45,"2","2023","1","W"
-0.0502812862970843,-0.231326703250946,46,"2","2023","0","CT"
0.593706910813778,-0.182830570510182,47,"2","2023","4","4"
-0.131179558099518,-0.314042237449125,48,"2","2023","0","CT"
0.698736343410069,0.0079260488916689,49,"2","2023","10","10"
0.15716747125278,-0.435496891092369,50,"2","2023","2","2"
0.56718791109516,0.0758028912027345,51,"2","2023","8","8"
0.133890372130868,0.0252144856836689,52,"2","2023","1","D"
-0.122096016567773,-0.119467620818161,53,"2","2023","1","SF"
0.000775750810892014,-0.0945646147305324,54,"2","2023","2","2"
-0.621096367465601,0.160101664437958,55,"2","2023","1","AF"
-0.148653905960306,0.117067173311982,56,"2","2023","1","SF"
0.347727238295804,0.0675671865033785,57,"2","2023","2","2"
0.456653511806085,-0.107153252336734,58,"2","2023","6","6"
0.383587159250525,-0.0359661814865805,59,"2","2023","2","2"
-0.052684038388653,0.0112266521940259,60,"2","2023","1","SF"
-0.329240894322743,-0.0334723265465071,61,"2","2023","4","4"
-0.0541166738909506,0.259407999072447,62,"2","2023","1","D"
-0.206639752587085,0.0669260215054313,63,"2","2023","1","AF"
0.534837272988845,0.512812170128411,64,"2","2023","10","10"
0.378510862024605,-0.0331506167324837,65,"2","2023","8","8"
-0.293117025966795,0.340426785145281,66,"2","2023","1","SF"
0.662620578439276,0.0192090834625024,67,"2","2023","10","10"
-0.146402427208171,-0.082538337776497,68,"2","2023","1","N"
-0.0185945365104604,0.0687024381080625,69,"2","2023","1","HM"
-0.23425149330543,-0.154817209443411,70,"2","2023","1","AF"
-0.22644792924303,-0.000988247280991494,71,"2","2023","1","I"
-0.601002372654427,0.0373738644359069,72,"2","2023","1","SF"
0.22492646731404,-0.238602000111459,73,"2","2023","1","W"
0.277250956822734,-0.272623016218708,74,"2","2023","1","W"
-0.197020415435162,0.147379770708058,75,"2","2023","1","S"
-0.0728016326789168,0.181307283776053,76,"2","2023","4","4"
-0.633467408393766,0.390883135745629,77,"2","2023","1","D"
-0.0968858844030383,-0.145336440160426,78,"2","2023","2","2"
-0.162978225494024,-0.167853138623167,79,"2","2023","1","AF"
0.382471543173999,-0.287419263846623,80,"2","2023","1","W"
-0.228443357289928,-0.0826692064036791,81,"2","2023","2","2"
0.466777228871467,0.0957495960597743,82,"2","2023","10","10"
-0.366548982030982,0.0531894660811429,83,"2","2023","1","A"
-0.368611877480738,0.171453449563458,84,"2","2023","2","2"
0.351534979210901,-0.0400704906061127,85,"2","2023","8","8"
0.090311725826514,-0.136533502107492,86,"2","2023","1","D"
0.122205143702271,0.175244914456237,87,"2","2023","1","S"
-0.263015877172395,0.519669510106453,88,"2","2023","1","HM"
-0.471677153638896,0.317215119320812,89,"2","2023","0","CT"
0.630870447188291,0.0714843321090497,90,"2","2023","6","6"
0.00752510883897818,-0.320471434313469,91,"2","2023","1","I"
-0.24587122934568,-0.0918388503291005,92,"2","2023","1","A"
-0.25147100297206,-0.0650927065621196,93,"2","2023","1","MP"
-0.174679648101171,-0.138292473618899,94,"2","2023","1","AF"
0.210602185974426,-0.365331022205056,95,"2","2023","4","4"
-0.270372801652218,0.00663458095215665,96,"2","2023","1","SF"
0.46379742689,0.200825575933889,97,"2","2023","6","6"
-0.527687565009635,0.0224776110029532,98,"2","2023","1","MP"
0.467740012814405,-0.265595330750668,99,"2","2023","6","6"
-0.283733538910317,0.0651362486063211,100,"2","2023","0","CT"
1.04718609719426,0.847448654452795,101,"2","2023","10","10"
0.507687240248719,-0.171478647601851,102,"2","2023","4","4"
-0.207960579415698,-0.20619421932976,103,"2","2023","1","N"
-0.170679959018995,-0.168402020006067,104,"2","2023","6","6"
-0.145682739400221,-0.160164899346064,105,"2","2023","1","A"
0.650336789397885,0.418833578628031,106,"2","2023","10","10"
0.543161690431777,0.581825591312227,107,"2","2023","10","10"
-0.0949769206094872,0.00628447706369034,108,"2","2023","1","S"
-0.120167528775475,-0.0363804490894779,109,"2","2023","1","SF"
0.334882281416012,0.0854056888481686,110,"2","2023","1","D"
-0.409092918054876,-0.117054907765762,111,"2","2023","1","A"
-0.294666392734627,-0.0918290162827293,112,"2","2023","2","2"
-0.0726307794168695,-0.227547474193628,113,"2","2023","1","HM"
0.000436954318672593,0.081248732935927,114,"2","2023","4","4"
0.501073244078401,0.314826126530732,115,"2","2023","8","8"
0.421495267679494,-0.195027194662517,116,"2","2023","8","8"
-0.141054319728049,-0.133742063808816,117,"2","2023","1","HM"
-0.0934372106062149,-0.211552366318273,118,"2","2023","0","CT"
0.0746722825977034,-0.101631678456773,119,"2","2023","1","S"
-0.106444959409206,-0.0955226587291662,120,"2","2023","1","MP"
0.467423044214417,-0.439555013978174,121,"2","2023","6","6"
-0.490245555657453,0.0845843513981924,122,"2","2023","1","HM"
0.283068862648863,0.0757577651476272,123,"2","2023","1","D"
0.3645141277773,-0.592582561347912,124,"2","2023","6","6"
-0.363531059256111,0.111301954835352,125,"2","2023","0","CT"
-0.015155778535505,0.334947325195568,126,"2","2023","8","8"
-0.261941368698995,-0.0881606061703047,127,"2","2023","1","A"
-0.159051700719791,0.268604375802476,128,"2","2023","2","2"
0.27671808692841,-0.191418245662127,129,"2","2023","4","4"
0.515472486063059,0.397587714940716,130,"2","2023","10","10"
0.0637579047859057,-0.279383979525154,131,"2","2023","1","A"
-0.0551490677680681,-0.325199652325594,132,"2","2023","1","N"
-0.483839286437592,-0.00973155144436608,133,"2","2023","0","CT"
-0.502920851986895,0.215785473398238,134,"2","2023","1","N"
-0.140157457816081,0.384718658685123,135,"2","2023","1","SF"
-0.305442503432112,0.110413553900972,136,"2","2023","1","HM"
-0.565982518092588,0.244361780335867,137,"2","2023","1","AF"
-0.526117364077657,0.294442613007976,138,"2","2023","6","6"
-0.631047873765726,0.115244204398458,139,"2","2023","1","I"
0.481831432330022,-0.0293014157480315,140,"2","2023","8","8"
-0.14022460145337,-0.194356918613506,141,"2","2023","0","CT"
